gasto_pets,gasto_vet,gasto_gas,gasto_restaurants,gasto_groceries,recurrencias_vet,tendencia_pets,variabilidad,label
312.84809114856284,0.0,399.9199958101121,663.3050904342792,1199.9027528110048,1,0.1882631871494307,0.3290889580925223,auto_savings
823.5740019613037,0.0,856.2780010357793,124.97514669542741,757.286644061051,0,0.18392792902104155,0.39986672711156457,financial_health_checkup
529.28086091922,0.0,180.27844066736517,567.0635300944444,1561.3540326077139,0,0.3110099679340082,0.172644979802628,auto_savings
715.2986711101903,0.0,1239.469013226277,389.63074978612946,1210.1712991645331,0,0.22459309966508867,0.17381590708972755,auto_insurance_basic
485.3579935297573,0.0,937.3490005116474,383.2084872400428,1031.122808154403,1,0.4160789296230741,0.3074285960192449,auto_savings
682.8492167389936,0.0,513.65818346779,205.19915271190766,695.2601323050371,1,-0.07220456714123644,0.1405383821207471,auto_savings
769.6841142197777,0.0,324.38100603311335,218.06178519391025,661.6195165540188,1,0.0650887414120841,0.19406975943170202,auto_savings
1012.4764447233094,0.0,153.68033843413633,94.33751228668687,487.3187519893927,1,0.4645951499646476,0.23803920650698382,pet_insurance_basic
377.61853489841803,0.0,962.4135952875079,539.898785726155,569.6074550966338,0,0.21712119853433753,0.1986353280778543,auto_savings
547.7049330487024,221.28258619129252,1044.983413082859,73.83281043116524,307.64560392844595,0,0.31234349530209243,0.4268366997187928,financial_health_checkup
898.9304134814768,0.0,113.35166800941208,326.22661415426745,861.1791593425951,1,-0.036004510498465425,0.29710966213147133,pet_insurance_basic
847.7063527919023,0.0,82.6884914255016,95.81151844703913,1674.7767038760255,0,-0.006735356403800269,0.18423260370349587,auto_savings
397.00105278951116,0.0,354.05581353624933,717.2711807425917,584.7671630027685,1,0.2236785725623629,0.3131822215848332,auto_savings
80.3435607012736,0.0,776.2592218630923,173.39816175956807,1009.9323366443407,0,0.2390371535419215,0.30310013195244073,auto_savings
944.7119898944187,486.3808294589302,58.18722806412085,291.5753595498398,1018.8981021045059,1,-0.1633547880619191,0.2510242076461243,pet_insurance_basic
403.3402027305841,0.0,553.9008024614056,280.19556850978,844.4129342884814,0,-0.1586012999421345,0.3983289373994835,financial_health_checkup
841.3903850323919,484.83245140119084,1035.7166271828737,245.679923461794,2282.248019342711,0,0.29605043393765146,0.3940526538093492,financial_health_checkup
1076.1837820097476,0.0,904.4046964900261,596.9873786343109,531.4995783810825,1,0.21737127532211692,0.29451284889282414,pet_insurance_basic
497.47616204824794,0.0,435.9652781037592,201.06404181805834,463.43058842683007,1,0.298709174118894,0.13891550310930012,auto_savings
368.69306047261597,0.0,747.4837213564322,451.2237511695544,530.3770255131853,0,0.5643021596750857,0.3370491346535406,auto_savings
568.8399256499656,0.0,424.93421198349097,384.9459799418492,1435.3161176887727,0,0.0607063139981,0.18112031104506354,auto_savings
405.1210020554679,0.0,196.6409258710625,240.43121287191468,544.8459039050845,0,0.5203360243974464,0.2478685665940451,auto_savings
704.9266294193858,538.6367147254653,862.7896645005825,404.1786798894422,2154.114669705221,0,0.3167505127753217,0.13755224460978874,auto_savings
935.9640080495483,0.0,881.8035975878187,548.6668971795756,654.2759291227235,0,0.04433746415650469,0.4870204073496237,financial_health_checkup
296.64468946208996,0.0,1388.462326378753,92.19714299324487,2095.0550283117814,0,0.5437968974906875,0.21043964232556678,auto_insurance_basic
851.3904770670102,0.0,91.94610012013892,561.0224731133326,1297.5610586535047,0,0.25466613954485695,0.24974712838962715,auto_savings
352.16012152901965,0.0,450.34966400243206,179.88533175447841,1071.293871379301,0,-0.14640666026135768,0.3444925705759961,auto_savings
558.5721676461942,537.271943596079,726.0399337075762,186.37303401641827,811.2011673476667,0,0.25975734488276575,0.1328807691752072,auto_savings
986.9373640220402,0.0,841.0642008733716,75.50034266774351,683.5140198106255,0,-0.06750559950593252,0.2834012218089078,auto_savings
631.0380514128515,0.0,1188.3775986436829,321.60620777723557,966.0005492090919,0,0.18002841380869478,0.3515705380795844,financial_health_checkup
494.51326688642905,0.0,101.03261214175103,189.20243514687886,629.6198757635536,1,-0.13883159574311846,0.12939605386587283,auto_savings
1827.491004319625,0.0,258.0874638422625,250.1503130886847,788.4308595655377,0,-0.1209262236388244,0.4042615884360633,financial_health_checkup
438.23346261865714,0.0,422.9874012406695,145.01172047913016,515.9600389890251,1,0.26026201464578097,0.37021940145668275,financial_health_checkup
742.7412094243924,0.0,291.5240805197784,263.68837209538987,287.94257837302587,1,0.5258137613065339,0.1836065240292598,auto_savings
261.3100598898904,0.0,1114.7331334099497,445.9369582456993,1096.528557510362,0,0.5883984581214339,0.32935325363036216,auto_savings
494.2924113773275,0.0,222.41292608752244,147.21497608687363,577.2453786981379,0,0.35498669757305096,0.31203391094614363,auto_savings
730.5023299572935,0.0,799.1339424688831,308.4568154743641,864.6093507044934,0,0.31216582944843235,0.18800271293960572,auto_savings
347.7016351068526,0.0,1120.9865207535834,657.4595520275799,545.8018089085288,0,0.26198035844439804,0.11073673812743295,auto_savings
493.3648766641646,0.0,686.3753769444575,108.40297119742725,1131.9924986533622,0,-0.10602741023882345,0.3790220326481101,financial_health_checkup
716.2060205395578,0.0,52.76842371901244,145.44387798305291,2428.662682372193,1,0.1168285592848397,0.49011338119957826,financial_health_checkup
563.0080941455938,0.0,119.54046375887846,196.95914393700977,1159.6723375875924,1,0.4081081267822317,0.1427582762583998,auto_savings
753.5437195479564,0.0,864.5478951946714,75.15289840856796,466.5607348948138,0,0.09553207064416103,0.39971066952681145,financial_health_checkup
1123.0297901240806,0.0,641.2956293486719,209.83709238231262,646.5912753653517,0,0.22278909492639015,0.43027706315668524,financial_health_checkup
246.6728717343846,0.0,912.4284165990097,92.29935027311161,884.9148083675738,1,0.3998779580909166,0.4176811920638208,financial_health_checkup
609.2332434989177,637.7034375200988,257.202759205566,408.7327725196956,1066.5796150268172,1,0.23039853552924755,0.3281160888429506,auto_savings
879.8354242048447,0.0,560.0040367766246,683.0542881556544,1259.1687732176222,0,-0.10848040410927916,0.10329443114429684,auto_savings
408.77786916135204,0.0,470.7994214728235,374.525938294938,707.5752046753468,0,0.031183258798877317,0.19986550395236052,auto_savings
793.9451646181524,0.0,176.59199706491071,364.4373210392952,1352.2239379217608,0,-0.1461853785571007,0.31770414965228344,auto_savings
636.5944875540056,213.36715894528186,296.26748903795635,159.54842598830757,799.5746221040331,1,0.2947592020370182,0.2456305910574873,auto_savings
206.6201985445016,0.0,391.4257601574071,294.5838920465304,1299.3137402754678,2,0.5357405076860775,0.2279015317267466,auto_savings
773.5991551734572,0.0,426.1945941869284,226.50792617107516,879.170314351795,0,0.4979895344322391,0.20950540329448464,auto_savings
313.15535252389145,0.0,449.40960011366013,41.68692564073222,681.8987293169824,0,0.35875771289904806,0.3937433897206738,financial_health_checkup
165.1427112327577,792.7593064762629,503.9073149575446,101.22113013271229,500.7298175862314,0,0.1264920917017306,0.11298718769975098,auto_savings
1387.3239893284315,455.84998416022654,1026.7564942072072,322.44813832246797,779.0177751744612,0,0.0031004951118721036,0.3628790707912458,financial_health_checkup
874.8398969121723,0.0,304.85522342718787,430.738844380728,646.8287908865516,1,0.02059514964875664,0.19281077871848296,pet_insurance_basic
721.1035806328334,600.4700901197559,140.49651470846996,96.03182512844081,1293.290311579943,2,0.04877228874976555,0.4032753050654141,financial_health_checkup
535.7933119262203,0.0,390.0955206978738,306.80829694001517,282.6511095466749,0,0.006452561719981986,0.31913250825391737,auto_savings
918.8732039642939,0.0,73.63583427419692,316.5830710330241,640.1061000207235,0,-0.14139682433750134,0.1455045552455712,auto_savings
685.9173309498112,0.0,156.58231257848095,313.2366712137631,2330.3749356129038,0,0.5812019081084614,0.35228118100594263,financial_health_checkup
442.996141853724,383.855711699356,777.4997852019088,578.6168041089044,1047.2436430622133,0,0.5661723298993129,0.2764274881014295,auto_savings
1360.1476007595782,0.0,506.86290937156366,293.32255957232263,972.3245903273491,1,-0.04670114137141032,0.318627633150091,pet_insurance_basic
456.59851073850433,478.7100610870098,427.0225469044128,185.16864961522452,383.89994118482764,1,-0.07682638095450658,0.4310683304298596,financial_health_checkup
1305.0261245516374,0.0,1247.3354775167677,325.11539957520677,1527.0896689333,0,0.1339166039055451,0.21227645477512078,auto_insurance_basic
474.7169932136482,0.0,303.266695238813,526.0235757752237,810.4707088441584,0,-0.11121055846587834,0.19985202777054178,auto_savings
405.28490311162886,0.0,827.0553676996789,552.8500292682063,481.4320545112799,1,0.2795196349875318,0.25084987110181456,auto_savings
178.73229888897177,0.0,1154.0895119507727,521.6496159614802,1252.4318326151838,1,0.27857375945641255,0.37220380243697204,financial_health_checkup
611.5606895402952,266.68892033712416,1511.5797605451717,113.07060974617065,930.1583365562683,0,-0.13806486344658186,0.4879393264493599,auto_insurance_basic
486.6611808852506,0.0,461.43377476631264,411.2207928861639,315.472966674674,1,0.33160978566679183,0.3906866609031584,financial_health_checkup
296.2544630032667,0.0,499.8423216136356,118.06691593838136,745.3589866481104,0,0.5275438087466473,0.46164338422547035,financial_health_checkup
705.3160265980151,0.0,451.0065120778382,220.1004110133684,1336.268088928443,1,0.008958659898593957,0.39049781799369077,financial_health_checkup
352.9877460981636,0.0,157.09379226735683,216.63147257755335,558.6707309936907,0,0.43538917349013145,0.16220371481490592,auto_savings
1114.4561781828895,0.0,632.6219650105129,226.00084284141454,478.51665014284447,0,0.15619172448844154,0.4174492727781306,financial_health_checkup
450.17758881317206,687.677490473248,408.24161705985756,285.05060948554626,519.5700640753614,0,-0.04788864361746298,0.2152053438382757,auto_savings
365.4050319209536,524.6648630789299,405.61389706329567,360.7991947480726,1784.637923844571,0,0.4927013746810613,0.3501773734506236,financial_health_checkup
370.9576870870968,0.0,893.3839400633258,183.48313487729854,1841.0122644429769,1,0.05194023315382762,0.4755578234081005,financial_health_checkup
221.33271105593718,0.0,504.9779732659,715.9720847652147,909.4856750563675,1,0.5896343527409529,0.2766710338129281,auto_savings
417.28592149015816,0.0,682.6417031161678,253.8870511419486,1308.6988671336464,1,-0.030153979126415986,0.3217097155012663,auto_savings
501.6757112618642,0.0,90.03046259130144,97.6708056755149,948.8721406725116,2,0.41561024116385464,0.16466252078600765,auto_savings
737.374692509276,0.0,404.1531574076704,416.68499212725266,825.5109996306408,0,0.5485865491502362,0.3801729787651581,financial_health_checkup
668.7144584647399,0.0,118.58624528842276,119.60531367731781,1302.4044629836187,0,0.020232628556859755,0.44244190044618004,financial_health_checkup
232.49287542546097,0.0,699.578406838633,773.8976942062797,709.9209553931569,0,0.3681294241945989,0.3559177529945613,financial_health_checkup
340.18608236835854,0.0,377.1114539154828,187.9431664188514,700.9877655088837,0,-0.13411207768424527,0.20982175735032343,auto_savings
579.8474658895348,0.0,1121.686833895362,218.78995695930547,1017.1615904528007,1,-0.13990444750882,0.43014017532995996,financial_health_checkup
389.284817996931,714.5583319674344,887.5863813934343,285.3213701505488,947.8407470655463,0,0.08472538268628016,0.13269546781762923,auto_savings
1330.0113295830515,0.0,1194.5815289046193,213.185860249507,745.6057634557615,2,0.2714319479277907,0.15965273116232784,pet_insurance_basic
595.7617761709469,789.1691126260058,493.71133279155237,159.01695153480395,1111.8577499797059,0,-0.13180307187904655,0.1445603142177766,auto_savings
285.2122727354201,0.0,642.9865127927566,494.2047600274373,1197.1426650162043,1,0.4645498908760615,0.44073039986583895,financial_health_checkup
318.37722275138793,265.6483113995796,514.1442380072572,146.23604336477626,687.8994862933009,1,0.5801970756036299,0.3338129924902116,auto_savings
100.04378335267788,0.0,410.12487444551834,240.95731483026907,828.7786064610249,0,0.33722532690598345,0.2541214345440963,auto_savings
525.1720071392297,0.0,50.36238095367747,154.55008278533884,1022.0013185162342,0,-0.0375075776501875,0.41048101745446797,financial_health_checkup
1715.7765480563696,0.0,141.99745937535292,106.47518063011704,1388.3700416556235,0,-0.05722324308852497,0.31286524865696475,auto_savings
313.6356141962648,0.0,320.7580647010907,901.5684567379715,1304.063370280783,1,-0.01747630717767601,0.4954917352987076,financial_health_checkup
517.7803244578608,319.74183100783125,1410.0923788832379,261.1048496040388,301.2671732487804,1,-0.09827538813566693,0.12681645024997945,auto_insurance_basic
1423.3005163874893,0.0,858.4797209192333,264.6492977011528,1373.8382990753594,0,0.2568501869641778,0.351197104716214,financial_health_checkup
398.733761089529,0.0,568.1366434830243,504.691230963534,655.0576417080787,0,0.3878758823842792,0.1922820576204508,auto_savings
293.1828778912886,626.5530352314375,1956.7203717862635,186.64102790736064,843.2380460659942,0,0.3129358441773909,0.3440048292083573,auto_insurance_basic
227.61405831018752,0.0,1374.8707185988997,60.675506857506406,706.255862476673,0,0.45566855479322194,0.1913446433204602,auto_insurance_basic
867.0540247900066,0.0,79.10291181626154,53.08471788592657,739.2991418253554,1,0.2881701161267974,0.4471422495961699,pet_insurance_basic
833.2920877063334,430.2726664194156,680.1815743992296,314.2839746697381,483.3449854119784,1,0.09441591615592404,0.4878753955102084,pet_insurance_basic
173.50555948519886,0.0,577.3284039821966,547.2045684634421,1194.18812400161,0,0.09319238122763729,0.21988158291235127,auto_savings
364.30052723680404,0.0,1207.940027466498,439.00864034752345,783.6666615698424,0,0.5547658886319684,0.43187882611430284,auto_insurance_basic
639.9639482993878,0.0,303.58214796192345,156.64847902288537,634.6751002376526,0,-0.0747257337108902,0.44266119521809266,financial_health_checkup
462.02845696954154,0.0,939.6034862837362,557.0170047227928,1004.8315305449888,0,0.2903038307383287,0.1167533217075619,auto_savings
374.97719421969566,782.6009358369013,824.7838882695798,95.13631676206946,1841.6945493425242,0,-0.10508635121521791,0.4545333299878276,financial_health_checkup
524.3035428198614,0.0,1092.7135891415442,1202.3966875821106,1734.0161711815863,0,0.06960220382155918,0.19766723641230902,auto_savings
186.83487564400082,0.0,70.45896079292869,130.38969855393702,1399.348889196554,1,0.4924213473762636,0.15176029578588915,auto_savings
387.23105987707544,0.0,2029.8618050677337,198.91608152739636,959.7151228908242,0,0.14150608870298687,0.48501065837969093,auto_insurance_basic
513.0056752189305,0.0,133.18240261252208,104.61680174026478,1351.3676406625218,1,0.1631254732357153,0.38588683742642305,financial_health_checkup
344.11555576759446,547.5339566170834,1782.3788233418727,49.44953945388347,774.1681249478593,0,0.3420227402497474,0.10106979463635982,auto_insurance_basic
360.06949792222775,341.2325826098788,1504.4285461280565,333.5512349885516,368.21394218136817,1,0.19416524771953797,0.2069199687649714,auto_insurance_basic
708.256351377277,0.0,451.20012756195797,145.7543339057973,975.9163419382111,1,0.22867091091886999,0.3651979315377911,financial_health_checkup
403.7903624884159,0.0,374.52220367052206,315.93948207271154,1601.1306893089095,0,0.4066903909662926,0.36076719638276455,financial_health_checkup
554.3644704420851,571.4449387655065,967.6492508679424,846.8786096342944,730.6827179032341,0,-0.18532914772769102,0.310994537952048,auto_savings
529.3286454239972,0.0,928.8967212467422,421.5779896268284,1326.2472171371285,0,0.4059694470691168,0.402145505652736,financial_health_checkup
709.6503665546657,0.0,541.9891317393273,351.6406616980243,1090.6671653979356,0,0.3231424387546898,0.10300872762920582,auto_savings
402.65302912477773,0.0,468.6604011240388,329.82245792866905,421.57963718963157,0,0.359631557294459,0.4434702767849703,financial_health_checkup
199.96137783614708,0.0,586.8581639312462,221.72726374750968,565.6907604182109,0,0.37647331232756337,0.46337374044447943,financial_health_checkup
652.7027314990673,0.0,876.5933355929928,209.50388991678005,1203.81931003713,1,0.21456902757320534,0.3877933836969093,financial_health_checkup
329.9813259872933,0.0,1179.1158632603444,289.6712997071127,1255.7569588342847,0,-0.08385034907362217,0.3588452479708105,financial_health_checkup
606.1034378821739,0.0,148.6810829329615,329.993609917786,1322.0946809748277,0,0.25849962944956895,0.19552527680150253,auto_savings
556.5759449382863,0.0,889.4464486870061,322.0503101193997,1939.8052960485977,0,0.4115858070618172,0.38638713470739694,financial_health_checkup
269.0783859814105,767.9655689571574,867.3953076937465,217.4913367714739,725.6901784646283,1,-0.10603950514275606,0.1263392929183596,auto_savings
1416.6105284519967,0.0,350.5334695108485,56.93733184349737,990.5218062480527,0,0.4224246715304682,0.3924078787759261,financial_health_checkup
92.47482340554556,540.5097939135512,482.37015396552977,598.490234753587,1464.0165148434403,0,0.4070452205529422,0.4973071630629894,financial_health_checkup
366.5158633502391,0.0,562.0278398655338,36.32217816790325,269.8383018866511,0,-0.08011980844854856,0.12319585445182094,auto_savings
407.8254123380453,717.1180056720953,751.5242355592898,93.62874672850678,2392.1876219469473,0,0.5495392440164033,0.32706681795541614,auto_savings
157.44333168553618,315.17462023223635,96.20174957519461,325.89800009336005,1529.7477052273723,0,0.42428268999693425,0.454483139818989,financial_health_checkup
306.77160467453876,705.251869225547,524.8619727887502,23.215297097334922,1396.8777208522988,0,0.34787898445848514,0.3801694946736097,financial_health_checkup
1000.8234913938743,0.0,605.2616423950628,290.95243158367555,645.8653576267171,0,-0.024089170926071712,0.42018591214227796,financial_health_checkup
351.1395176850846,0.0,151.94081261849115,82.17650246474822,1085.1591201589376,1,0.507704680947958,0.41558826811436866,financial_health_checkup
483.4808647534356,458.85432386518136,389.6541136521488,346.70309125264697,1186.4228311294419,1,-0.17348203634565557,0.36651440210059527,financial_health_checkup
227.95279504929442,0.0,525.1914081195978,574.2342997751355,1299.1683140715477,0,0.559468305950612,0.31813696462979413,auto_savings
995.7337237691281,0.0,125.82203838673671,726.7013794232479,751.5342731074674,0,-0.05679987782574028,0.4381280341749525,financial_health_checkup
236.4874606176047,0.0,172.14296690309757,147.09422310276355,1353.958571832871,1,0.5298106616040956,0.45056177728375657,financial_health_checkup
574.5981873152912,0.0,84.11845662180535,57.83159090368567,642.3152968642686,1,0.509655803819892,0.10029875292944462,auto_savings
849.5875459501509,0.0,442.6262967552603,541.2645411676104,1236.459170876865,0,0.19182884627927327,0.18705688407982227,auto_savings
838.7992529787211,0.0,432.5162796031054,1146.8625400219632,1002.0284655391239,1,0.18198875035118983,0.17620001521147818,pet_insurance_basic
797.1227801303261,0.0,566.4758973888866,104.01650941145891,983.3591449034058,0,0.4169166093053846,0.48357261025138254,financial_health_checkup
243.6744112638787,0.0,267.99547458102325,133.25897499033988,349.82600286531573,0,-0.16044619612438116,0.2483910054512721,auto_savings
334.5011354330382,326.08285483782083,376.2992142673196,321.37715284258144,557.3045672037036,0,0.2434192626943414,0.20520917534043226,auto_savings
516.2616639461625,442.3234546111366,34.697913118950765,602.4189484695576,739.0681996806254,1,0.5636602050203907,0.2651114629759389,auto_savings
1364.5987983744903,0.0,143.3006036814483,186.55316324657286,1266.4540659502456,0,-0.19783240419666212,0.3397585423859997,auto_savings
115.79233635769066,0.0,40.18002989677622,556.6897145203852,1190.549797441231,0,0.38035547481345805,0.26907562165248755,auto_savings
209.902016298266,0.0,357.6876262784989,87.72108436069236,588.7913267177518,0,0.4258457060650494,0.3343294407913074,auto_savings
687.7124940497496,354.8132399493109,478.580534938981,177.36397167209088,1170.2940543745779,0,0.29824380983589766,0.13358245633963037,auto_savings
762.5843042479738,0.0,400.4401039901036,162.10114703331675,827.947527778687,0,0.2846552207241872,0.3777733320218568,financial_health_checkup
606.8157736344593,0.0,126.13757873249035,969.4508258686027,1485.987583212397,1,0.15866243877976055,0.14796665193529612,auto_savings
545.3528233079613,0.0,836.839805263555,370.58730850383625,943.3536030009494,1,0.3781558299250069,0.4031777424977211,financial_health_checkup
213.47225046573462,697.331440116086,761.8334314493662,793.6365256460928,677.7469243032599,1,0.10455225512944727,0.3041231271876742,auto_savings
186.3818310208928,0.0,176.8314503861412,234.81422536496606,1046.058219130644,0,0.5973308396902808,0.4194500390818008,financial_health_checkup
453.5746983743653,0.0,755.2971288532169,552.1075528452263,1343.1796893443798,1,0.22852871060072122,0.2516415969045138,auto_savings
329.29808358331434,0.0,461.7944148926669,673.3251768972771,819.6658514005773,0,-0.1251270992369234,0.2065653098313736,auto_savings
1226.591974347241,305.91966719185245,1125.1296519075352,206.1332539273447,1404.8224855493945,0,-0.050917360596278355,0.38431046842102934,financial_health_checkup
397.7254696440216,0.0,517.3318656595874,332.8194421007692,774.3738669034864,0,0.08507560445004125,0.40655062235076955,financial_health_checkup
687.732047370485,0.0,1784.3012200249445,325.56885956150177,306.0878416090195,0,-0.09425403737909877,0.17604229953421535,auto_insurance_basic
646.5560883953531,0.0,1461.409970583182,225.4013383117924,1195.9903010955345,1,0.524895362458714,0.44955565031484557,auto_insurance_basic
434.01752926690074,0.0,635.3305683630431,367.59378668753754,338.87285933336983,0,0.5052153269923054,0.49985009916445333,financial_health_checkup
237.6073154688361,709.9870225023417,49.86833678537727,250.09329622791046,1861.649468924229,1,0.5995915505947851,0.12517392572085378,auto_savings
995.984813469789,244.10249657136717,275.25104069051844,383.3060168192698,713.4909790014365,1,0.5535586382000346,0.2686522383555695,pet_insurance_basic
1050.256001128708,0.0,223.91327195341813,378.7400631340546,695.6769926069865,1,0.2849851079942812,0.39220273278151274,pet_insurance_basic
413.6014851604564,0.0,60.53451861869636,66.78519861452307,546.2099363020078,0,-0.06682033611682431,0.12268587277924588,auto_savings
380.60640215145287,229.27346007301762,968.7469466626325,221.57598828949378,1065.7197030410905,1,0.537543719317517,0.20846547638318028,auto_savings
775.539264132497,0.0,307.836749680634,106.09401622578763,790.6101271289994,0,0.32847448637377524,0.3748844577480497,financial_health_checkup
195.96904307916964,0.0,319.42679247792466,622.3421780098595,1074.5606952136848,0,-0.09908322553171489,0.2779530547193715,auto_savings
318.3855942803853,0.0,211.70952052543356,210.96105767051412,876.0870178402772,1,0.0005905734729558243,0.18433732601125105,auto_savings
327.4558296870613,0.0,197.3383373785629,535.9904263554366,1293.344478724884,1,0.10919546465116187,0.3839457815669429,financial_health_checkup
534.8332378940993,0.0,539.5643462639212,598.267288215693,1143.689681785797,0,0.10441387341174124,0.35093364960026463,financial_health_checkup
590.2492399658964,0.0,328.87277564217726,348.8645956414103,1835.2789313418152,1,0.5071189268538481,0.4490505508464431,financial_health_checkup
361.60444561616407,0.0,648.1440289048804,460.1072453193502,652.5542648713995,2,0.19643085366223073,0.3505917029268125,financial_health_checkup
1277.1009647599437,644.890237060626,283.7435944452632,440.23438015981884,351.9410699003488,1,-0.017058640114759077,0.3296905901050751,pet_insurance_basic
933.6732483798652,0.0,722.913864545356,289.37974919083786,504.4214216985446,1,-0.1684383208455154,0.1519005719763593,pet_insurance_basic
1468.056087363381,0.0,546.443738646005,58.92223892680127,1180.9730975078685,0,0.050687344570733206,0.4111189645929566,financial_health_checkup
49.4974802067411,0.0,561.3599822659507,1246.761875269236,2534.328747246135,0,0.5390299313301337,0.1855851138920043,auto_savings
468.1242261220719,511.3115481181146,479.5366711176517,318.26358867654125,924.6943727504977,0,0.07243240935125222,0.4391971969124012,financial_health_checkup
693.295579774468,0.0,773.9829414313818,255.04901199285678,478.88215691962415,0,-0.04273586382447564,0.20432048887078938,auto_savings
670.4039509762264,442.9215636087022,1987.887011151665,113.81980085014341,871.4517680130725,0,0.5980164286409366,0.27718003143706627,auto_insurance_basic
614.7569052407789,0.0,110.0662606467756,535.5420945251184,1172.0484865950523,1,0.11882726393025411,0.451102285067042,financial_health_checkup
819.4255981884098,0.0,818.1796453192892,401.99613150081535,1050.0816029417524,1,0.4636055864661343,0.43133990019952795,pet_insurance_basic
656.1815631723193,0.0,212.75333898723588,39.58081998910428,2312.361513598292,0,0.09850656465260921,0.16593405529770672,auto_savings
1295.8436771695804,0.0,1113.6125409585607,374.17868896540494,772.611544510726,1,0.35557994618076666,0.1583469099649807,pet_insurance_basic
388.4470526142637,708.7189169486107,661.8593322802825,308.3501259978945,1102.687481015096,0,-0.15297784555639293,0.33278938573431593,auto_savings
228.51278669970938,0.0,844.6863095294258,174.88724749277256,765.1765510875665,0,-0.01907971358559432,0.4066523896039147,financial_health_checkup
383.9467388993008,369.6736410828652,215.68210195483346,274.37608338039263,1805.729358981396,1,0.023103363898758195,0.439136946736602,financial_health_checkup
